TransactionID,Timestamp,TransactionAmount,CardType,Issuer,CardLimit,MerchantCountry,MerchantState,MerchantCity,UserAge,UserAccountTenure,UserIncome,AvgTransactionAmount,TransactionCountLastWeek,IsOnlineTransaction,IsHighRiskCountry,IsWeekendTransaction,TransactionHour,IsRepeatedTransaction,Class
375,92963,1026.3968801439337,Credit,BankC,4406.297622497359,US,State1,CityA,33,25,87894.77578835408,70.67024260468567,5,0,0,1,17,0,0
376,1324,1013.7987148144698,Credit,BankC,12751.087590881792,IN,State2,CityA,68,15,52960.014666008305,62.81226274731995,6,1,1,0,18,0,1
377,20286,3004.3167249081116,Credit,BankA,13493.94877868056,UK,State1,CityC,79,22,63913.15625985678,14.271408975043286,7,0,1,0,21,0,0
378,150578,821.48215200956,Credit,BankB,10188.830993678865,DE,State1,CityB,35,6,44582.81818685629,182.5649338175391,0,1,0,0,2,1,0
379,125646,1985.8418898592724,Credit,BankC,5042.454717821043,IN,State2,CityC,76,7,56017.647477258775,153.01378745100314,9,0,0,0,4,1,0
380,26730,1064.1715855527934,Credit,BankC,1542.549955894077,DE,State3,CityB,66,1,36711.17810131641,99.82889840327688,2,0,0,1,2,1,0
381,53737,3313.8052960408804,Debit,BankC,6047.553251878177,IN,State3,CityC,78,5,80790.94464839688,189.15611486660873,5,1,1,1,6,1,0
382,117410,3077.108039690137,Debit,BankB,9686.239486513497,FR,State1,CityA,18,20,59352.94302200761,65.77112023733022,0,1,1,0,6,1,0
383,2894,1905.6310226380301,Debit,BankA,15970.751442407347,DE,State2,CityA,28,20,63772.52425688631,138.19395820479815,4,1,1,1,0,1,0
384,159011,643.5963104973305,Debit,BankA,17221.322748058272,FR,State1,CityB,53,7,22967.046260897856,67.97857175895763,4,0,0,0,21,0,0
385,122336,1059.0919540652314,Credit,BankC,8845.756633672321,FR,State1,CityA,49,2,69791.87138346779,69.76876084860015,9,1,1,1,12,1,0
386,48896,2361.0505719210782,Debit,BankA,16126.357038987027,UK,State2,CityB,45,21,36212.464960623154,170.49474167590128,8,1,0,1,12,0,0
387,47563,4860.412401346604,Credit,BankC,19873.703647471906,UK,State3,CityC,23,23,50671.57154918977,159.53417115660784,1,1,1,0,14,1,0
388,165801,1353.881099773402,Credit,BankB,14615.597122192357,US,State1,CityB,24,3,53017.25600766737,65.88041182489627,6,1,1,1,18,0,0
389,121256,955.9598726258927,Debit,BankA,14843.38160042673,DE,State3,CityC,78,2,55898.607799047255,25.464007976652823,8,1,1,1,6,0,0
390,163000,1103.4248843826738,Credit,BankB,18281.193529446788,US,State1,CityC,57,16,38194.91112918106,77.94098652232772,7,0,1,0,16,0,0
391,127481,3540.6985994484326,Debit,BankA,7424.738439921288,DE,State2,CityB,41,28,88008.81797725125,154.4109317422099,0,1,1,0,9,0,0
392,84595,4573.421680135953,Debit,BankB,1212.9024680919538,UK,State2,CityA,27,17,54228.0120563698,29.103428625151242,0,0,0,0,18,1,0
393,18323,375.86736788000815,Debit,BankB,19752.568161838284,UK,State3,CityC,47,21,68970.7566326609,137.69916429741795,1,0,1,1,17,0,0
394,94685,3746.4452149706763,Debit,BankA,10318.893475749454,UK,State1,CityA,34,12,69115.00365550185,179.0550193836419,0,1,1,1,7,1,0
395,49165,2473.038452230699,Credit,BankC,15927.87427008421,DE,State2,CityC,61,28,68558.77395370923,44.053159564958946,7,1,0,1,7,1,0
396,47993,4125.954081601869,Debit,BankC,16437.331614576615,UK,State1,CityC,25,5,64745.44071596777,173.81882161437872,6,0,1,0,8,0,1
397,111318,2107.5323988005734,Debit,BankB,8552.816864520551,US,State1,CityC,29,4,85810.0598611831,19.759137666809302,5,0,0,1,12,0,0
398,130140,26.091206221445812,Credit,BankB,11284.187887724047,FR,State3,CityC,43,24,85009.42509977514,136.70724903720705,1,1,1,0,12,1,0
399,115433,3413.9850556840893,Debit,BankC,11258.394995190878,DE,State1,CityB,34,16,53371.565808388725,160.29739487141583,8,0,0,1,1,1,0
400,57314,4039.859077722216,Credit,BankA,5184.104177540758,FR,State1,CityC,52,18,70867.68385044974,94.50556235527313,0,0,0,1,6,1,0
401,158261,4510.106450554832,Debit,BankA,3235.139743991576,US,State3,CityA,63,13,28226.33956213494,48.70845201456757,0,0,0,1,6,0,0
402,14640,2845.2607549622803,Debit,BankB,11327.873793909883,IN,State2,CityA,61,28,27261.81426146801,185.69860479166607,1,0,1,0,19,1,0
403,166786,610.2512857307155,Credit,BankA,3282.7213101777857,UK,State1,CityB,22,20,58393.31244170095,13.794085034602077,6,0,0,1,21,0,0
404,111115,1849.1795227813366,Credit,BankB,7575.68575333075,US,State1,CityC,62,21,92016.3218884817,115.46353355361117,9,1,1,1,0,0,0
405,35950,3921.2533831031087,Credit,BankA,4535.583301177831,IN,State2,CityB,28,9,71999.97620189565,80.84138765395613,0,0,1,0,13,0,0
406,118174,2472.0698836104184,Debit,BankB,14431.406057372784,DE,State3,CityA,33,16,73537.31381180754,97.6008671413987,2,0,0,1,5,0,1
407,170404,3496.225448457626,Debit,BankA,17568.168216499766,US,State2,CityC,75,3,32613.864966360103,111.9473606929902,9,1,0,1,12,0,0
408,86426,23.458369897161642,Debit,BankB,11980.377587191422,DE,State1,CityA,59,29,56264.35554150711,111.60223823063667,7,1,1,1,0,0,0
409,151534,365.02096866378133,Credit,BankC,8792.960336260352,FR,State1,CityB,47,17,52063.27559875949,48.68849611372209,6,0,0,0,20,1,0
410,34675,3405.821280606991,Credit,BankC,19936.21017560491,FR,State3,CityB,77,20,82638.26774033545,139.14344135100822,7,0,0,1,19,1,0
411,167831,1451.01650267776,Debit,BankC,1402.9735696842454,DE,State3,CityA,73,10,31025.927741781445,13.638175326507762,5,0,1,1,21,1,0
412,35431,1940.93955667258,Credit,BankC,6782.480599874531,FR,State2,CityC,57,22,63135.28058646435,14.024977900442776,7,1,0,0,20,0,0
413,8127,3210.6681375433423,Debit,BankB,6294.789900293008,FR,State3,CityC,23,23,92908.12020390814,100.91259484287889,4,0,0,0,20,1,0
414,16712,560.0813478389355,Debit,BankA,7767.868363100474,UK,State2,CityA,37,20,91396.79117219184,112.96154725135241,8,0,0,1,2,0,0
415,143534,4163.543449369533,Credit,BankB,5381.319082011551,DE,State2,CityA,37,4,88186.96877981763,62.229001523049476,9,0,0,0,14,1,0
416,10397,722.1798564733231,Credit,BankB,6020.993873197662,DE,State1,CityC,41,22,49998.82503491067,114.81835138909837,0,1,1,1,17,1,0
417,21101,3666.415387430898,Debit,BankB,5895.865088429218,IN,State2,CityA,44,1,95288.05525240462,108.06075426726211,6,1,0,0,22,1,0
418,124567,1463.7639177061092,Credit,BankA,10609.13696429618,UK,State2,CityB,20,21,84424.04069274975,76.35190540680252,5,1,1,1,9,1,0
419,45196,1299.8622309487703,Debit,BankB,8430.05026365419,US,State3,CityC,41,16,88091.30553927226,133.83718094357215,7,1,1,0,14,0,0
420,80560,4106.325282277387,Credit,BankC,13146.32193771326,UK,State3,CityC,69,11,94588.30354599898,192.00807114388616,1,1,1,0,7,1,0
421,140697,2761.0132092493895,Credit,BankC,10773.622037486022,US,State1,CityB,27,19,94960.10124912647,103.25251194077573,0,0,0,1,4,0,0
422,102185,1027.4968698966202,Credit,BankB,4485.01519502488,DE,State1,CityA,42,8,39205.19706079927,159.34964426224624,0,1,1,0,8,0,0
423,40876,12.741229094080296,Debit,BankC,16390.85459975565,UK,State1,CityC,45,5,30215.01694217335,57.04334707886803,1,1,1,0,0,0,0
424,93553,4865.174666650212,Debit,BankC,9971.708768470586,IN,State2,CityC,35,23,75269.99548570522,154.77061276642144,4,0,0,0,18,0,0
425,77972,2156.936631751095,Debit,BankA,3911.398840213673,FR,State3,CityC,59,24,65057.11653097139,133.2921313553789,6,0,1,0,7,1,0
426,108700,1987.1200002313662,Debit,BankB,4170.717015644582,US,State2,CityA,62,8,46194.12045055457,131.54257818637774,8,0,0,1,4,1,0
427,6747,251.58242794344835,Credit,BankB,16142.399799100162,FR,State1,CityC,31,29,74755.96054216125,179.67671468402324,3,0,0,1,17,0,0
428,18583,4472.01840272012,Credit,BankC,14356.870500238909,DE,State3,CityA,18,18,24959.75018527374,54.33654844092782,8,0,1,1,8,1,0
429,160119,702.9470738089551,Debit,BankB,10624.03109825546,DE,State2,CityB,37,29,23776.665319670672,80.005522247279,2,0,0,1,0,1,0
430,35497,1677.2852034919244,Debit,BankB,6815.548685294316,DE,State3,CityA,64,15,48344.84673614081,25.78281683208729,5,1,1,0,18,0,0
431,74323,2105.5252638900506,Debit,BankC,9749.918699144444,FR,State2,CityA,42,18,35507.72987457287,147.9627955861503,8,1,0,0,13,0,0
432,139110,4050.530642842846,Credit,BankC,13093.187205622824,DE,State1,CityB,29,13,77484.4840590062,170.33478420692623,0,1,1,1,13,1,0
433,3910,1797.3395660372378,Credit,BankB,17706.364031160774,DE,State2,CityA,65,15,95841.74703265536,87.10836569004258,3,0,1,0,3,1,0
434,101800,2657.3173971386427,Credit,BankA,11561.489485895845,FR,State2,CityB,56,26,72930.19309477005,77.7970955089693,4,0,0,0,6,1,0
435,40270,2143.663060893169,Debit,BankC,6257.970600701253,DE,State1,CityC,63,21,72382.7493702051,135.14385261274023,5,1,1,0,19,1,0
436,167640,1559.2303572013539,Debit,BankB,1812.0583791760932,US,State1,CityB,26,13,20527.645873566653,24.36218754997402,7,1,1,0,10,0,0
437,139234,4731.515961513915,Credit,BankC,4333.646062418071,UK,State2,CityB,26,3,60982.15773797041,65.82996026589962,1,0,0,1,1,1,0
438,76798,3984.3860853644483,Debit,BankB,13353.374792586792,US,State2,CityC,59,12,85368.10561401275,79.5804317216849,5,1,0,0,17,1,0
439,163370,871.7730563443877,Debit,BankB,4048.3023696589953,DE,State2,CityC,58,12,72329.62922704141,108.53215396584288,6,0,0,1,9,0,0
440,166663,2773.5361273742674,Credit,BankA,10149.251509725567,DE,State1,CityA,42,10,38222.59077190676,100.5481516991118,5,0,1,0,0,1,0
441,99796,3982.8026298112522,Debit,BankC,14280.145294051323,DE,State1,CityA,47,1,87878.01987417607,49.6492803271791,3,0,0,1,22,0,0
442,30270,2898.9540652438104,Credit,BankA,6856.2731266591045,DE,State1,CityA,65,24,97150.13793721459,112.74969603403318,5,0,1,1,13,0,1
443,53054,2468.901522186735,Debit,BankC,13713.011906338437,FR,State3,CityC,72,6,42319.42780002163,185.91505126848625,3,1,0,1,9,1,1
444,103241,360.3062666053861,Debit,BankA,12040.369171308555,UK,State3,CityC,57,19,36567.54737326453,15.146699156454677,8,1,1,1,17,1,0
445,23801,530.3423818656133,Debit,BankC,9339.843031639513,FR,State1,CityC,45,24,47082.15237221407,139.25824875688778,0,1,0,1,6,0,0
446,81392,1226.2052236080578,Credit,BankA,18047.66409880096,FR,State3,CityA,19,13,25052.662710213684,128.69471517983868,8,1,1,0,23,1,0
447,77588,2566.9883220073116,Credit,BankA,14149.11891812143,DE,State3,CityC,42,27,89874.61384695004,185.64112139521583,3,0,0,0,18,1,0
448,27789,4936.483549875886,Debit,BankC,7851.343629898928,US,State2,CityC,35,1,94343.9584425985,132.61553867734554,2,1,0,0,3,1,0
449,13683,4011.332937722139,Debit,BankA,16281.02613698529,US,State2,CityB,41,19,70664.24317065041,128.72011537139826,4,1,0,1,13,1,0
450,39162,550.2639018114895,Credit,BankA,15023.942069223762,IN,State2,CityB,35,25,81146.78502827568,156.26307541866564,2,0,0,0,8,0,0
451,139244,3586.299795900285,Debit,BankC,16041.995344655123,UK,State3,CityC,44,6,73492.05419481249,60.883130275735446,0,0,0,1,3,0,0
452,39225,4052.3585911502496,Debit,BankC,13178.163677778894,IN,State3,CityA,61,1,50188.33834318952,123.18912986212504,7,1,0,1,5,1,0
453,36064,2071.3222490732696,Credit,BankB,8208.041700950474,FR,State2,CityB,73,25,70563.38896434125,108.69001077875073,8,0,1,1,23,1,0
454,87704,1650.744815406212,Debit,BankC,7622.991796481113,IN,State2,CityC,52,23,86905.61367000903,93.30977626444496,5,0,0,1,1,0,0
455,171063,2923.079674037246,Debit,BankB,13428.875854426024,IN,State1,CityB,51,17,84792.59281886136,25.102561800197556,1,0,0,1,0,1,0
456,15698,2595.772583306722,Debit,BankA,3487.100151371122,IN,State3,CityB,55,17,26484.60211333396,65.59948302243986,5,0,0,1,22,1,0
457,77320,1326.075376848457,Debit,BankC,16578.372659472938,UK,State2,CityA,23,21,57008.076843449366,63.1965256581322,5,0,0,1,16,1,0
458,162544,1986.895179136395,Credit,BankB,8036.372295963389,US,State2,CityC,66,11,51785.717116579995,147.6076818611602,5,0,1,0,3,0,0
459,162798,2722.1921370724626,Credit,BankC,12977.06779794543,US,State2,CityC,33,20,80160.69966238918,184.92466568998262,9,0,0,1,4,1,0
460,155620,2899.626032100045,Credit,BankB,10482.214383734943,IN,State3,CityA,40,12,60110.07516366267,53.849572346601235,8,0,1,1,17,0,0
461,93667,2658.7522906945474,Debit,BankB,10867.203348468423,UK,State2,CityA,45,24,47976.088685553565,24.17854838935192,3,1,1,0,12,0,0
462,77987,4230.539094361019,Credit,BankC,15022.116777825595,US,State2,CityA,30,13,76507.98084745611,199.99182133006633,1,1,0,0,19,1,0
463,38328,158.7348814861317,Debit,BankA,12906.73101975695,DE,State2,CityC,29,18,57886.2816268719,141.32901272547042,7,0,1,0,10,0,0
464,17358,1664.925072369297,Debit,BankA,5755.870778568556,US,State2,CityB,28,22,40529.922220238004,178.42946092814893,5,1,1,0,22,0,1
465,6276,3749.1705708971785,Debit,BankB,2410.292697051018,US,State2,CityC,64,24,91233.35380881805,37.33708901412129,9,0,0,1,19,1,0
466,6224,3258.916498016629,Credit,BankB,16964.44727994053,UK,State1,CityC,77,1,29043.827852244136,162.14592781230007,0,0,0,0,0,0,0
467,50822,4591.333963243013,Debit,BankA,17812.987420285295,UK,State2,CityA,66,3,21447.016550838925,164.53151173773904,5,1,1,0,11,0,1
468,105422,2940.1092635014934,Debit,BankC,4125.434125429056,US,State1,CityA,69,17,31512.882611843153,38.78289593821574,1,1,1,1,12,1,0
469,21555,3190.7581495262216,Debit,BankC,6880.064271471117,DE,State3,CityA,78,7,33091.460279787534,40.66679421787819,3,0,1,0,3,0,0
470,63689,3524.7387511422467,Credit,BankA,6364.505256702914,DE,State3,CityC,39,17,63043.37600380525,66.1357310631422,1,0,1,0,11,1,0
471,37573,931.0111336252203,Debit,BankA,18811.52265406294,IN,State3,CityA,48,16,69989.24005096301,51.18961505079056,3,0,1,1,5,0,0
472,61238,3766.2225263772075,Credit,BankA,4890.770256683079,IN,State3,CityA,73,12,55888.89072470393,195.32788253075285,6,0,0,1,12,1,0
473,26107,1499.4551938086252,Credit,BankB,4164.245409896808,US,State3,CityB,44,25,36333.69962231806,78.95932839092255,7,1,0,0,13,1,0
474,20200,2122.5116553164016,Debit,BankA,4454.932445215782,US,State2,CityB,44,8,30575.271903514018,154.64821823576932,2,1,0,1,11,0,0
475,15308,70.0423677980674,Debit,BankA,14867.51434578157,US,State2,CityA,57,11,59372.15752989812,162.9596526617078,0,1,1,1,20,0,0
476,70669,4217.8312197583355,Credit,BankA,17872.37704068303,DE,State3,CityB,43,3,65238.647009584965,83.32876855938817,9,1,1,1,19,1,0
477,65234,4767.464935698884,Credit,BankA,8473.980802032092,FR,State2,CityC,24,28,44316.90973627792,139.69125531364375,0,0,1,0,1,1,0
478,146632,300.96415401444426,Credit,BankC,3585.518182960778,IN,State1,CityB,28,29,37635.19578727793,30.48202677018815,9,1,1,0,21,1,0
479,141476,3176.0045468487715,Credit,BankC,12128.717950758459,IN,State1,CityA,70,12,26447.41814779418,85.42278978156783,6,1,0,1,11,1,0
480,143920,4803.893773003752,Debit,BankA,4988.764208250546,FR,State2,CityC,78,4,22099.558959378617,193.78902541803097,0,1,0,1,5,0,0
481,97412,3034.5078722912162,Debit,BankB,2218.877499939462,US,State3,CityC,39,9,28458.91446689439,42.0208242435847,2,0,1,1,21,0,0
482,74309,3989.756956430503,Credit,BankB,17838.396189267045,IN,State3,CityB,57,26,79366.35298271524,83.28514789311996,4,0,0,0,3,0,0
483,81779,590.6527428813102,Credit,BankC,17545.984250339843,DE,State1,CityA,36,22,47521.49201231115,160.19908687948617,4,0,0,0,23,0,0
484,147186,1224.256415814416,Credit,BankB,19542.2930449262,FR,State2,CityA,55,21,22193.513232152178,136.43041843298744,3,0,1,0,0,1,0
485,80564,1728.680822257756,Debit,BankB,10006.090343216525,DE,State1,CityB,37,29,60653.22174834757,129.98853429913572,7,0,1,0,7,0,0
486,85477,4905.833436610398,Credit,BankC,6586.022765998021,US,State2,CityB,78,21,62885.38135109002,172.11891727506026,2,1,1,0,7,1,0
487,87601,3908.892034044405,Credit,BankA,15625.891165837646,IN,State3,CityB,36,17,54295.10236899148,15.527830174502535,7,1,0,0,20,0,0
488,128692,4428.315490844506,Credit,BankA,4429.403709594342,DE,State1,CityA,36,16,28854.624962838872,156.52122995457853,5,1,0,1,11,0,0
489,82150,2435.3872276611114,Credit,BankC,5622.549459509331,FR,State2,CityB,53,12,80397.39180847708,177.68431745100548,3,1,1,0,3,0,0
490,104758,3584.02961311332,Credit,BankA,5857.969897940233,US,State3,CityB,71,15,75126.52705892953,13.073150724277397,9,0,0,0,15,1,0
491,18267,3657.827398688435,Credit,BankA,19080.76878833142,IN,State2,CityB,64,15,51578.331061727054,116.20296071038806,2,0,1,0,13,0,0
492,71567,2844.6196149949933,Credit,BankC,14866.635457790406,IN,State3,CityA,44,1,50465.22853984544,76.23181219001981,9,0,0,1,13,0,0
493,141219,4389.846973830318,Credit,BankC,3540.201059060915,US,State2,CityC,34,3,32474.80919567545,19.644914674573116,9,0,0,1,1,0,0
494,102787,791.2645472776843,Debit,BankC,2764.0716843542286,US,State1,CityA,35,2,80283.94776701996,89.37214267044725,1,1,0,1,16,0,0
495,34136,287.60787412867865,Debit,BankB,17013.482218105724,US,State2,CityA,78,26,67965.91234718129,132.36572682265833,5,0,1,1,23,1,0
496,17035,1520.2894378816993,Debit,BankC,16243.212137850469,DE,State1,CityC,37,17,26863.475641035653,184.61259000198456,0,1,1,1,7,1,0
497,100414,441.3681702603179,Credit,BankC,13748.896982158749,UK,State1,CityA,61,12,50245.076674953074,127.90079243425356,9,0,1,1,6,0,0
498,14775,301.59021011559753,Debit,BankC,4725.912395535706,IN,State1,CityC,59,5,92284.87540548021,172.78118549563754,7,1,0,1,12,1,0
499,166938,2095.4547935708874,Credit,BankC,10125.387238896154,DE,State3,CityC,58,11,56189.9681324981,33.09858626816737,4,0,1,1,10,1,0
500,133827,1002.5364184004193,Debit,BankA,12451.792963688204,FR,State1,CityC,25,19,45994.19994404617,49.9990218293955,6,1,0,0,18,1,0
501,171388,3950.739584161218,Credit,BankC,18710.61300996668,IN,State1,CityC,75,15,71502.72603588758,194.3556442007679,6,1,0,0,18,0,0
502,61079,2898.926131983706,Debit,BankC,4219.051063750801,UK,State1,CityA,57,7,36237.790214724664,178.60613114872433,9,1,1,0,9,0,0
503,95995,1802.970646253527,Debit,BankB,10793.48933577616,FR,State3,CityC,28,8,61904.271856574356,54.693121073804846,5,0,0,0,23,1,0
504,17561,1432.7278435979686,Credit,BankB,3997.281138687928,IN,State2,CityB,72,10,73561.82028509164,127.98503754154011,4,0,0,1,10,1,0
505,80917,2815.6951529197618,Debit,BankA,9433.137470908892,UK,State3,CityC,47,6,88390.27327800622,78.90022412042117,1,0,0,0,15,0,0
506,171589,2170.0161537785502,Debit,BankC,4802.5645179875355,US,State3,CityC,29,28,75400.3442222296,99.03371665847871,2,1,0,0,7,0,0
507,25618,278.68534383479283,Debit,BankC,16887.537957989014,UK,State2,CityA,71,21,50752.78377348515,173.56684832753513,2,1,0,0,1,1,0
508,18940,3325.9564040070545,Debit,BankC,5839.989275112746,IN,State2,CityB,79,15,81424.01386786488,149.78539592527625,4,1,1,0,13,1,0
509,11876,2498.7929410405654,Credit,BankB,8924.98960863646,UK,State1,CityC,79,10,91871.99424566735,55.30408672681812,1,1,1,0,16,1,0
510,47777,1384.505206117909,Credit,BankA,8747.96539735057,IN,State1,CityB,40,28,58221.08997279517,70.03868419240766,0,0,1,1,16,0,0
511,55946,1452.0826135297443,Credit,BankB,17459.604240413413,IN,State2,CityC,23,21,20360.06283866259,65.04498736560959,3,1,0,0,10,0,0
512,142199,2263.928438553318,Credit,BankC,15398.151829912946,UK,State2,CityA,52,17,90473.44207614753,158.32592788474142,9,0,1,1,0,1,0
513,7596,4137.964034353553,Credit,BankB,2093.9342912865964,UK,State3,CityB,32,28,33235.35932870008,103.11680001599794,2,1,0,1,18,1,0
514,18468,2115.2586710675464,Debit,BankC,2274.6616861951225,FR,State3,CityB,77,22,30106.040398429865,190.63761833463334,2,0,0,1,0,1,0
515,18855,4197.905762097444,Credit,BankC,11472.747657483378,FR,State3,CityA,55,6,44614.285259202516,165.17056367351967,9,1,0,0,23,0,0
516,30467,2124.3218190655057,Credit,BankC,9126.661519798075,DE,State2,CityA,45,19,50398.6996312609,50.12694186237045,5,1,0,1,23,0,0
517,139229,4149.5675301857855,Credit,BankA,6236.100190199999,IN,State1,CityA,24,20,83950.13585493216,159.32913111736445,8,0,1,0,3,1,0
518,107790,4657.650505622122,Credit,BankB,16059.797825940701,FR,State3,CityA,23,20,51134.670809050294,106.15507597064611,9,0,0,0,23,0,0
519,110564,102.87918720018259,Credit,BankC,3444.068266080989,DE,State3,CityB,44,6,23905.693308334667,58.204923974333944,9,1,1,0,6,0,0
520,131990,311.26143860781514,Credit,BankC,19507.081344532886,IN,State2,CityA,19,14,70876.93439924894,79.03303113539911,1,1,1,1,19,0,0
521,4747,670.1051385358363,Debit,BankA,1457.9476282910584,DE,State3,CityB,23,24,73697.68187440067,194.70396218123386,4,1,1,0,0,0,0
522,42563,610.6111756256444,Debit,BankA,3246.3837676060284,FR,State2,CityC,78,28,85137.6736665683,101.95267409098372,1,0,1,0,10,1,0
523,65192,2272.394872054403,Credit,BankC,6915.016431241188,DE,State1,CityC,49,13,51909.286452890534,146.72511142602596,5,0,0,1,12,0,0
524,120424,3820.1727173838017,Credit,BankC,10673.832809854559,UK,State3,CityA,46,13,26885.686096614165,100.6462060809267,0,0,0,1,2,1,0
525,153037,4806.64246254896,Credit,BankC,5106.587011107154,DE,State3,CityA,51,9,64244.98221556421,80.59588203076265,0,0,0,0,23,1,0
526,60730,2088.9098920307993,Debit,BankC,14988.087828226502,US,State3,CityB,18,9,29679.790606200528,161.3198034692781,8,0,0,1,7,1,0
527,106170,3442.408798008881,Credit,BankA,7793.296165093806,US,State2,CityB,32,21,21366.025841944793,171.18162683726194,9,1,1,1,11,0,0
528,155079,3177.538204003702,Debit,BankB,1732.2283345418139,DE,State2,CityC,27,24,82286.67774810764,23.658941476515366,4,1,0,1,1,0,0
529,72086,1965.9237413238657,Debit,BankA,17676.71738137224,US,State1,CityB,27,29,52272.84802707072,63.00574193501659,8,0,0,0,22,1,0
530,107904,3605.620383281522,Credit,BankA,18933.447788635196,DE,State2,CityA,27,8,62000.41376499488,106.49549904986732,7,1,0,1,0,1,0
531,84023,2959.759497283623,Debit,BankB,12752.70882630384,DE,State3,CityC,54,10,73027.93622148273,70.1345720144423,8,0,0,0,19,1,0
532,31194,3799.7000062927555,Debit,BankC,16324.191382837696,DE,State3,CityC,49,20,52082.21333689907,158.88077094254314,8,0,1,0,13,1,0
533,87555,968.2515813589312,Credit,BankC,3301.1192351727345,US,State2,CityA,53,4,24090.527398191658,31.799338542285042,7,0,0,0,14,0,0
534,153372,1801.3633236353928,Debit,BankB,6107.585353946628,IN,State1,CityB,42,3,40219.492616636846,161.58167439444892,2,0,0,0,22,0,0
535,24592,3356.1128566975085,Debit,BankA,7179.4020658854915,DE,State2,CityA,32,13,35547.29530703564,127.398419267026,6,0,1,0,3,0,0
536,98736,624.0260645299613,Credit,BankC,19254.31017202143,DE,State2,CityB,26,21,98191.52166594124,64.97986652212177,3,1,0,1,19,0,0
537,53202,3851.990135969898,Credit,BankB,10732.230158239983,UK,State3,CityC,33,8,79160.43632203678,75.44639080382403,7,1,0,0,6,1,0
538,164076,667.2075269833531,Debit,BankB,1140.8576174652399,UK,State3,CityA,58,24,56123.9998610554,44.75083946770827,6,1,0,0,0,0,0
539,55033,1622.2775106295137,Credit,BankB,8223.530634531815,FR,State3,CityC,36,9,25069.391716601145,57.98894605664618,8,1,0,0,4,1,0
540,63091,1187.650991387941,Credit,BankC,1147.2614164459524,US,State2,CityC,63,14,29268.04179826164,146.2810851066743,7,0,1,1,13,0,0
541,109805,304.93719823006256,Credit,BankB,5518.309068976471,IN,State2,CityA,75,1,85031.96554171317,81.41798670282667,2,1,1,0,5,0,1
542,107509,1353.2914778838951,Credit,BankA,9639.30127568237,DE,State1,CityC,61,14,95635.92750696004,140.6219863505393,4,1,0,1,22,1,0
543,165355,4557.55693130658,Debit,BankA,7144.468052995896,DE,State3,CityB,29,12,22508.014758026275,107.68043280933213,2,0,0,1,6,1,0
544,17335,134.65296545741413,Credit,BankB,1621.9500334182435,US,State1,CityA,52,4,92831.76981506207,37.606572432345885,8,1,1,1,11,1,0
545,136479,84.15448526812706,Credit,BankB,3210.378725766809,FR,State3,CityB,78,22,50445.097070879354,104.8234230819415,0,1,0,0,6,0,0
546,414,3521.337196903451,Credit,BankB,11466.844663231926,FR,State1,CityB,68,21,37090.61285229391,153.72927071010025,6,1,0,0,17,1,0
547,91535,1834.3559061851665,Credit,BankA,14216.493183305221,UK,State3,CityB,60,4,28178.58859305523,66.55834589762162,8,1,0,0,21,1,0
548,70507,1148.7130969633333,Debit,BankC,8686.43123242515,US,State2,CityA,75,13,81739.91535625559,133.13551629051634,2,0,1,1,15,0,1
549,15145,2544.3656673494306,Debit,BankA,14898.153182073233,FR,State3,CityB,22,16,57512.838814545095,47.816204362924594,6,0,1,0,8,1,0
550,136057,1333.3850179976225,Debit,BankB,4103.32488178773,FR,State1,CityA,55,11,86593.90255482054,35.78280200418269,6,1,1,0,6,1,0
551,89889,1960.0956924848706,Debit,BankC,3319.1010083460355,IN,State1,CityB,23,3,38092.572273996964,78.44296481855177,1,0,1,1,22,0,0
552,7650,3576.684790101586,Debit,BankC,16949.620602922238,UK,State3,CityA,68,2,74285.44294659398,83.94868280293736,4,1,1,0,13,1,0
553,43407,584.5441533445523,Credit,BankB,7445.0536213517935,UK,State2,CityB,31,25,29449.736389290243,154.59182976974944,9,1,1,1,1,1,0
554,162644,4798.281443244203,Debit,BankB,9212.710516944062,UK,State3,CityC,65,26,27180.05473078158,97.4149627408868,6,1,0,0,12,1,0
555,88441,212.65299605842554,Credit,BankA,19004.050444028635,FR,State2,CityB,29,3,30671.98802894012,25.43463011285575,1,0,0,0,6,1,0
556,93303,4032.688711267589,Debit,BankA,9058.134230805077,DE,State3,CityC,67,20,84712.10404482458,130.45990468752512,9,0,1,1,18,0,0
557,87377,3622.958723845112,Credit,BankA,1066.3120111861804,FR,State2,CityC,39,17,72449.5788346112,99.15811937454897,9,1,1,1,1,1,0
558,105632,1410.4550647420951,Debit,BankB,18821.46685144688,FR,State3,CityB,62,1,33277.11135469266,73.01220810741006,1,0,0,0,5,1,0
559,158824,591.6230745327692,Credit,BankC,1268.2540362307316,US,State3,CityB,69,26,50781.77685481483,162.42157363608737,5,0,1,0,11,0,0
560,154084,4261.87616722186,Debit,BankA,13583.439390854763,UK,State2,CityC,58,25,81094.88078051654,39.33311014324104,1,0,1,0,1,0,0
561,122274,3398.0613359684035,Credit,BankB,7134.927281117567,UK,State2,CityA,67,11,42853.951153110975,183.51034535581303,9,0,1,1,16,0,0
562,12708,1454.4132088626109,Debit,BankC,9937.424374643895,IN,State3,CityB,21,16,93701.09698504767,73.4716831602511,0,1,0,0,11,1,0
